SALESORDERID,CREATEDBY,CREATEDAT,CHANGEDBY,CHANGEDAT,FISCVARIANT,FISCALYEARPERIOD,PARTNERID,SALESORG,LIFECYCLESTATUS,BILLINGSTATUS,DELIVERYSTATUS,SALESORDERITEM,PRODUCTID,NOTEID,ITEMATPSTATUS,OPITEMPOS,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITYUNIT,QUANTITY,DELIVERYDATE
400000047,8,20170320,8,20170322,K4,2017003,100000038,EMEA,C,C,C,10,CC-1021, ,I,,USD,1086.8,950.95,135.85,EA,2,20170503
400000048,6,20170321,6,20170326,K4,2017003,100000014,EMEA,C,C,C,10,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,10,20170505
400000048,6,20170321,6,20170326,K4,2017003,100000014,EMEA,C,C,C,20,RO-1003, ,I,,USD,684.95,599.33125,85.61875,EA,7,20170505
400000048,6,20170321,6,20170326,K4,2017003,100000014,EMEA,C,C,C,30,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,6,20170505
400000048,6,20170321,6,20170326,K4,2017003,100000014,EMEA,C,C,C,40,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,8,20170505
400000048,6,20170321,6,20170326,K4,2017003,100000014,EMEA,C,C,C,50,DB-1083, ,I,,USD,1139.05,996.66875,142.38125,EA,5,20170505
400000048,6,20170321,6,20170326,K4,2017003,100000014,EMEA,C,C,C,60,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,1,20170505
400000048,6,20170321,6,20170326,K4,2017003,100000014,EMEA,C,C,C,70,MB-1032, ,I,,USD,1234.05,1079.79375,154.25625,EA,8,20170505
400000048,6,20170321,6,20170326,K4,2017003,100000014,EMEA,C,C,C,80,CC-1021, ,I,,USD,1086.8,950.95,135.85,EA,5,20170505
400000049,8,20170321,8,20170325,K4,2017003,100000009,EMEA,C,C,C,10,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,8,20170518
400000049,8,20170321,8,20170325,K4,2017003,100000009,EMEA,C,C,C,20,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,1,20170518
400000049,8,20170321,8,20170325,K4,2017003,100000009,EMEA,C,C,C,30,HB-1172, ,I,,USD,759.05,664.16875,94.88125,EA,9,20170518
400000049,8,20170321,8,20170325,K4,2017003,100000009,EMEA,C,C,C,40,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,3,20170518
400000049,8,20170321,8,20170325,K4,2017003,100000009,EMEA,C,C,C,50,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,8,20170518
400000049,8,20170321,8,20170325,K4,2017003,100000009,EMEA,C,C,C,60,RC-1057, ,I,,USD,4749.05,4155.41875,593.63125,EA,5,20170518
400000049,8,20170321,8,20170325,K4,2017003,100000009,EMEA,C,C,C,70,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,10,20170518
400000049,8,20170321,8,20170325,K4,2017003,100000009,EMEA,C,C,C,80,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,6,20170518
400000049,8,20170321,8,20170325,K4,2017003,100000009,EMEA,C,C,C,90,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,2,20170518
400000049,8,20170321,8,20170325,K4,2017003,100000009,EMEA,C,C,C,100,RC-1057, ,I,,USD,4749.05,4155.41875,593.63125,EA,2,20170518
400000050,4,20170324,4,20170326,K4,2017003,100000020,APJ,C,C,C,10,DB-1083, ,I,,USD,1139.05,996.66875,142.38125,EA,4,20170512
400000050,4,20170324,4,20170326,K4,2017003,100000020,APJ,C,C,C,20,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,8,20170512
400000050,4,20170324,4,20170326,K4,2017003,100000020,APJ,C,C,C,30,EB-1134, ,I,,USD,4560,3990,570,EA,8,20170512
400000050,4,20170324,4,20170326,K4,2017003,100000020,APJ,C,C,C,40,EB-1136, ,I,,USD,4750,4156.25,593.75,EA,2,20170512
400000051,4,20170327,4,20170401,K4,2017003,100000021,APJ,C,C,C,10,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,8,20170511
400000051,4,20170327,4,20170401,K4,2017003,100000021,APJ,C,C,C,20,DB-1083, ,I,,USD,1139.05,996.66875,142.38125,EA,5,20170511
400000051,4,20170327,4,20170401,K4,2017003,100000021,APJ,C,C,C,30,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,7,20170511
400000052,5,20170328,5,20170401,K4,2017003,100000022,APJ,C,C,C,10,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,1,20170531
400000052,5,20170328,5,20170401,K4,2017003,100000022,APJ,C,C,C,20,RC-1051, ,I,,USD,2374.05,2077.29375,296.75625,EA,6,20170531
400000053,2,20170329,2,20170331,K4,2017003,100000039,EMEA,C,C,C,10,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,10,20170527
400000053,2,20170329,2,20170331,K4,2017003,100000039,EMEA,C,C,C,20,MB-1032, ,I,,USD,1234.05,1079.79375,154.25625,EA,6,20170527
400000053,2,20170329,2,20170331,K4,2017003,100000039,EMEA,C,C,C,30,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,6,20170527
400000054,9,20170330,9,20170403,K4,2017003,100000030,AMER,C,C,C,10,CC-1021, ,I,,USD,1086.8,950.95,135.85,EA,3,20170601
400000054,9,20170330,9,20170403,K4,2017003,100000030,AMER,C,C,C,20,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,5,20170601
400000054,9,20170330,9,20170403,K4,2017003,100000030,AMER,C,C,C,30,RC-1052, ,I,,USD,3799.05,3324.16875,474.88125,EA,5,20170601
400000054,9,20170330,9,20170403,K4,2017003,100000030,AMER,C,C,C,40,HB-1172, ,I,,USD,759.05,664.16875,94.88125,EA,4,20170601
400000054,9,20170330,9,20170403,K4,2017003,100000030,AMER,C,C,C,50,CC-1022, ,I,,USD,1140,997.5,142.5,EA,3,20170601
400000055,3,20170401,3,20170404,K4,2017004,100000014,EMEA,C,C,C,10,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,3,20170518
400000055,3,20170401,3,20170404,K4,2017004,100000014,EMEA,C,C,C,20,RC-1052, ,I,,USD,3799.05,3324.16875,474.88125,EA,3,20170518
400000055,3,20170401,3,20170404,K4,2017004,100000014,EMEA,C,C,C,30,RC-1052, ,I,,USD,3799.05,3324.16875,474.88125,EA,1,20170518
400000055,3,20170401,3,20170404,K4,2017004,100000014,EMEA,C,C,C,40,RC-1051, ,I,,USD,2374.05,2077.29375,296.75625,EA,2,20170518
400000055,3,20170401,3,20170404,K4,2017004,100000014,EMEA,C,C,C,50,RC-1053, ,I,,USD,4369.05,3822.91875,546.13125,EA,10,20170518
400000055,3,20170401,3,20170404,K4,2017004,100000014,EMEA,C,C,C,60,RO-1003, ,I,,USD,684.95,599.33125,85.61875,EA,4,20170518
400000056,1,20170403,1,20170404,K4,2017004,100000033,AMER,C,C,C,10,EB-1135, ,I,,USD,2850,2493.75,356.25,EA,4,20170608
400000056,1,20170403,1,20170404,K4,2017004,100000033,AMER,C,C,C,20,EB-1134, ,I,,USD,4560,3990,570,EA,8,20170608
400000056,1,20170403,1,20170404,K4,2017004,100000033,AMER,C,C,C,30,EB-1134, ,I,,USD,4560,3990,570,EA,4,20170608
400000056,1,20170403,1,20170404,K4,2017004,100000033,AMER,C,C,C,40,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,1,20170608
400000056,1,20170403,1,20170404,K4,2017004,100000033,AMER,C,C,C,50,EB-1134, ,I,,USD,4560,3990,570,EA,5,20170608
400000056,1,20170403,1,20170404,K4,2017004,100000033,AMER,C,C,C,60,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,7,20170608
400000056,1,20170403,1,20170404,K4,2017004,100000033,AMER,C,C,C,70,RO-1002, ,I,,USD,654.55,572.73125,81.81875,EA,3,20170608
400000057,9,20170406,9,20170410,K4,2017004,100000034,AMER,C,C,C,10,RO-1002, ,I,,USD,654.55,572.73125,81.81875,EA,2,20170528
400000057,9,20170406,9,20170410,K4,2017004,100000034,AMER,C,C,C,20,HB-1171, ,I,,USD,664.05,581.04375,83.00625,EA,4,20170528
400000057,9,20170406,9,20170410,K4,2017004,100000034,AMER,C,C,C,30,HB-1175, ,I,,USD,854.05,747.29375,106.75625,EA,2,20170528
400000057,9,20170406,9,20170410,K4,2017004,100000034,AMER,C,C,C,40,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,5,20170528
400000057,9,20170406,9,20170410,K4,2017004,100000034,AMER,C,C,C,50,HB-1174, ,I,,USD,360.05,315.04375,45.00625,EA,9,20170528
400000057,9,20170406,9,20170410,K4,2017004,100000034,AMER,C,C,C,60,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,7,20170528
400000057,9,20170406,9,20170410,K4,2017004,100000034,AMER,C,C,C,70,HB-1176, ,I,,USD,1139.05,996.66875,142.38125,EA,2,20170528
400000057,9,20170406,9,20170410,K4,2017004,100000034,AMER,C,C,C,80,CC-1021, ,I,,USD,1086.8,950.95,135.85,EA,5,20170528
400000058,7,20170407,7,20170409,K4,2017004,100000000,AMER,C,C,C,10,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,3,20170530
400000058,7,20170407,7,20170409,K4,2017004,100000000,AMER,C,C,C,20,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,6,20170530
400000058,7,20170407,7,20170409,K4,2017004,100000000,AMER,C,C,C,30,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,8,20170530
400000058,7,20170407,7,20170409,K4,2017004,100000000,AMER,C,C,C,40,EB-1133, ,I,,USD,2137.5,1870.3125,267.1875,EA,9,20170530
400000058,7,20170407,7,20170409,K4,2017004,100000000,AMER,C,C,C,50,HB-1176, ,I,,USD,1139.05,996.66875,142.38125,EA,1,20170530
400000058,7,20170407,7,20170409,K4,2017004,100000000,AMER,C,C,C,60,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,4,20170530
400000058,7,20170407,7,20170409,K4,2017004,100000000,AMER,C,C,C,70,EB-1133, ,I,,USD,2137.5,1870.3125,267.1875,EA,5,20170530
400000058,7,20170407,7,20170409,K4,2017004,100000000,AMER,C,C,C,80,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,9,20170530
400000059,2,20170410,2,20170412,K4,2017004,100000009,EMEA,C,C,C,10,RO-1001, ,I,,USD,498.75,436.40625,62.34375,EA,2,20170604
400000059,2,20170410,2,20170412,K4,2017004,100000009,EMEA,C,C,C,20,RC-1052, ,I,,USD,3799.05,3324.16875,474.88125,EA,5,20170604
400000059,2,20170410,2,20170412,K4,2017004,100000009,EMEA,C,C,C,30,MB-1031, ,I,,USD,616.55,539.48125,77.06875,EA,8,20170604
400000059,2,20170410,2,20170412,K4,2017004,100000009,EMEA,C,C,C,40,HB-1174, ,I,,USD,360.05,315.04375,45.00625,EA,8,20170604
400000059,2,20170410,2,20170412,K4,2017004,100000009,EMEA,C,C,C,50,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,6,20170604
400000059,2,20170410,2,20170412,K4,2017004,100000009,EMEA,C,C,C,60,EB-1136, ,I,,USD,4750,4156.25,593.75,EA,4,20170604
400000060,4,20170413,4,20170414,K4,2017004,100000015,APJ,C,C,C,10,EB-1134, ,I,,USD,4560,3990,570,EA,2,20170527
400000060,4,20170413,4,20170414,K4,2017004,100000015,APJ,C,C,C,20,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,7,20170527
400000060,4,20170413,4,20170414,K4,2017004,100000015,APJ,C,C,C,30,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,5,20170527
400000060,4,20170413,4,20170414,K4,2017004,100000015,APJ,C,C,C,40,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,1,20170527
400000060,4,20170413,4,20170414,K4,2017004,100000015,APJ,C,C,C,50,MB-1031, ,I,,USD,616.55,539.48125,77.06875,EA,2,20170527
400000060,4,20170413,4,20170414,K4,2017004,100000015,APJ,C,C,C,60,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,10,20170527
400000060,4,20170413,4,20170414,K4,2017004,100000015,APJ,C,C,C,70,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,7,20170527
400000060,4,20170413,4,20170414,K4,2017004,100000015,APJ,C,C,C,80,MB-1032, ,I,,USD,1234.05,1079.79375,154.25625,EA,4,20170527
400000060,4,20170413,4,20170414,K4,2017004,100000015,APJ,C,C,C,90,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,3,20170527
400000061,3,20170415,3,20170419,K4,2017004,100000008,EMEA,C,C,C,10,EB-1134, ,I,,USD,4560,3990,570,EA,5,20170529
400000061,3,20170415,3,20170419,K4,2017004,100000008,EMEA,C,C,C,20,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,3,20170529
400000061,3,20170415,3,20170419,K4,2017004,100000008,EMEA,C,C,C,30,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,4,20170529
400000061,3,20170415,3,20170419,K4,2017004,100000008,EMEA,C,C,C,40,HB-1172, ,I,,USD,759.05,664.16875,94.88125,EA,8,20170529
400000061,3,20170415,3,20170419,K4,2017004,100000008,EMEA,C,C,C,50,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,5,20170529
400000061,3,20170415,3,20170419,K4,2017004,100000008,EMEA,C,C,C,60,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,7,20170529
400000061,3,20170415,3,20170419,K4,2017004,100000008,EMEA,C,C,C,70,HB-1175, ,I,,USD,854.05,747.29375,106.75625,EA,6,20170529
400000061,3,20170415,3,20170419,K4,2017004,100000008,EMEA,C,C,C,80,CB-1162, ,I,,USD,380,332.5,47.5,EA,3,20170529
400000061,3,20170415,3,20170419,K4,2017004,100000008,EMEA,C,C,C,90,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,3,20170529
400000062,11,20170416,11,20170419,K4,2017004,100000003,AMER,C,C,C,10,BX-1014, ,I,,USD,759.05,664.16875,94.88125,EA,2,20170620
400000063,9,20170419,9,20170422,K4,2017004,100000004,AMER,C,C,C,10,MB-1032, ,I,,USD,1234.05,1079.79375,154.25625,EA,5,20170612
400000063,9,20170419,9,20170422,K4,2017004,100000004,AMER,C,C,C,20,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,7,20170612
400000063,9,20170419,9,20170422,K4,2017004,100000004,AMER,C,C,C,30,EB-1136, ,I,,USD,4750,4156.25,593.75,EA,6,20170612
400000063,9,20170419,9,20170422,K4,2017004,100000004,AMER,C,C,C,40,HB-1174, ,I,,USD,360.05,315.04375,45.00625,EA,10,20170612
400000063,9,20170419,9,20170422,K4,2017004,100000004,AMER,C,C,C,50,RC-1054, ,I,,USD,5224.05,4571.04375,653.00625,EA,8,20170612
400000063,9,20170419,9,20170422,K4,2017004,100000004,AMER,C,C,C,60,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,4,20170612
400000063,9,20170419,9,20170422,K4,2017004,100000004,AMER,C,C,C,70,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,5,20170612
400000064,4,20170420,4,20170422,K4,2017004,100000023,APJ,C,C,C,10,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,7,20170622
400000064,4,20170420,4,20170422,K4,2017004,100000023,APJ,C,C,C,20,BX-1012, ,I,,USD,379.05,331.66875,47.38125,EA,8,20170622
400000064,4,20170420,4,20170422,K4,2017004,100000023,APJ,C,C,C,30,EB-1134, ,I,,USD,4560,3990,570,EA,6,20170622
400000064,4,20170420,4,20170422,K4,2017004,100000023,APJ,C,C,C,40,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,5,20170622
400000064,4,20170420,4,20170422,K4,2017004,100000023,APJ,C,C,C,50,RC-1056, ,I,,USD,2374.05,2077.29375,296.75625,EA,1,20170622
400000064,4,20170420,4,20170422,K4,2017004,100000023,APJ,C,C,C,60,EB-1136, ,I,,USD,4750,4156.25,593.75,EA,7,20170622
400000064,4,20170420,4,20170422,K4,2017004,100000023,APJ,C,C,C,70,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,6,20170622
400000065,4,20170422,4,20170423,K4,2017004,100000016,APJ,C,C,C,10,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,7,20170621
400000065,4,20170422,4,20170423,K4,2017004,100000016,APJ,C,C,C,20,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,8,20170621
400000065,4,20170422,4,20170423,K4,2017004,100000016,APJ,C,C,C,30,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,7,20170621
400000065,4,20170422,4,20170423,K4,2017004,100000016,APJ,C,C,C,40,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,4,20170621
400000065,4,20170422,4,20170423,K4,2017004,100000016,APJ,C,C,C,50,RC-1057, ,I,,USD,4749.05,4155.41875,593.63125,EA,7,20170621
400000065,4,20170422,4,20170423,K4,2017004,100000016,APJ,C,C,C,60,BX-1016, ,I,,USD,303.05,265.16875,37.88125,EA,8,20170621
400000065,4,20170422,4,20170423,K4,2017004,100000016,APJ,C,C,C,70,HB-1176, ,I,,USD,1139.05,996.66875,142.38125,EA,3,20170621
400000065,4,20170422,4,20170423,K4,2017004,100000016,APJ,C,C,C,80,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,9,20170621
400000066,13,20170424,13,20170425,K4,2017004,100000032,AMER,C,C,C,10,MB-1031, ,I,,USD,616.55,539.48125,77.06875,EA,5,20170606
400000067,6,20170424,6,20170428,K4,2017004,100000029,EMEA,C,C,C,10,EB-1135, ,I,,USD,2850,2493.75,356.25,EA,8,20170617
400000067,6,20170424,6,20170428,K4,2017004,100000029,EMEA,C,C,C,20,BX-1014, ,I,,USD,759.05,664.16875,94.88125,EA,2,20170617
400000067,6,20170424,6,20170428,K4,2017004,100000029,EMEA,C,C,C,30,HB-1172, ,I,,USD,759.05,664.16875,94.88125,EA,1,20170617
400000067,6,20170424,6,20170428,K4,2017004,100000029,EMEA,C,C,C,40,RO-1002, ,I,,USD,654.55,572.73125,81.81875,EA,6,20170617
400000068,6,20170424,6,20170426,K4,2017004,100000010,EMEA,C,C,C,10,CC-1021, ,I,,USD,1086.8,950.95,135.85,EA,10,20170706
400000068,6,20170424,6,20170426,K4,2017004,100000010,EMEA,C,C,C,20,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,5,20170706
400000068,6,20170424,6,20170426,K4,2017004,100000010,EMEA,C,C,C,30,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,6,20170706
400000068,6,20170424,6,20170426,K4,2017004,100000010,EMEA,C,C,C,40,BX-1012, ,I,,USD,379.05,331.66875,47.38125,EA,5,20170706
400000069,2,20170426,2,20170430,K4,2017004,100000009,EMEA,C,C,C,10,HB-1176, ,I,,USD,1139.05,996.66875,142.38125,EA,10,20170618
400000069,2,20170426,2,20170430,K4,2017004,100000009,EMEA,C,C,C,20,EB-1132, ,I,,USD,1805,1579.375,225.625,EA,9,20170618
400000069,2,20170426,2,20170430,K4,2017004,100000009,EMEA,C,C,C,30,HB-1174, ,I,,USD,360.05,315.04375,45.00625,EA,10,20170618
400000069,2,20170426,2,20170430,K4,2017004,100000009,EMEA,C,C,C,40,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,4,20170618
400000069,2,20170426,2,20170430,K4,2017004,100000009,EMEA,C,C,C,50,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,10,20170618
400000069,2,20170426,2,20170430,K4,2017004,100000009,EMEA,C,C,C,60,HB-1176, ,I,,USD,1139.05,996.66875,142.38125,EA,10,20170618
400000069,2,20170426,2,20170430,K4,2017004,100000009,EMEA,C,C,C,70,EB-1133, ,I,,USD,2137.5,1870.3125,267.1875,EA,5,20170618
400000070,9,20170427,9,20170502,K4,2017004,100000034,AMER,C,C,C,10,RC-1053, ,I,,USD,4369.05,3822.91875,546.13125,EA,9,20170617
400000070,9,20170427,9,20170502,K4,2017004,100000034,AMER,C,C,C,20,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,3,20170617
400000070,9,20170427,9,20170502,K4,2017004,100000034,AMER,C,C,C,30,RO-1003, ,I,,USD,684.95,599.33125,85.61875,EA,4,20170617
400000070,9,20170427,9,20170502,K4,2017004,100000034,AMER,C,C,C,40,BX-1012, ,I,,USD,379.05,331.66875,47.38125,EA,4,20170617
400000070,9,20170427,9,20170502,K4,2017004,100000034,AMER,C,C,C,50,HB-1174, ,I,,USD,360.05,315.04375,45.00625,EA,10,20170617
400000071,4,20170427,4,20170429,K4,2017004,100000023,APJ,C,C,C,10,CC-1022, ,I,,USD,1140,997.5,142.5,EA,7,20170622
400000071,4,20170427,4,20170429,K4,2017004,100000023,APJ,C,C,C,20,HB-1175, ,I,,USD,854.05,747.29375,106.75625,EA,6,20170622
400000071,4,20170427,4,20170429,K4,2017004,100000023,APJ,C,C,C,30,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,6,20170622
400000071,4,20170427,4,20170429,K4,2017004,100000023,APJ,C,C,C,40,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,5,20170622
400000071,4,20170427,4,20170429,K4,2017004,100000023,APJ,C,C,C,50,HB-1176, ,I,,USD,1139.05,996.66875,142.38125,EA,3,20170622
400000072,5,20170427,5,20170428,K4,2017004,100000021,APJ,C,C,C,10,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,6,20170709
400000072,5,20170427,5,20170428,K4,2017004,100000021,APJ,C,C,C,20,EB-1133, ,I,,USD,2137.5,1870.3125,267.1875,EA,3,20170709
400000072,5,20170427,5,20170428,K4,2017004,100000021,APJ,C,C,C,30,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,2,20170709
400000072,5,20170427,5,20170428,K4,2017004,100000021,APJ,C,C,C,40,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,7,20170709
400000072,5,20170427,5,20170428,K4,2017004,100000021,APJ,C,C,C,50,RC-1057, ,I,,USD,4749.05,4155.41875,593.63125,EA,8,20170709
400000072,5,20170427,5,20170428,K4,2017004,100000021,APJ,C,C,C,60,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,4,20170709
400000072,5,20170427,5,20170428,K4,2017004,100000021,APJ,C,C,C,70,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,10,20170709
400000072,5,20170427,5,20170428,K4,2017004,100000021,APJ,C,C,C,80,BX-1012, ,I,,USD,379.05,331.66875,47.38125,EA,7,20170709
400000072,5,20170427,5,20170428,K4,2017004,100000021,APJ,C,C,C,90,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,8,20170709
400000072,5,20170427,5,20170428,K4,2017004,100000021,APJ,C,C,C,100,EB-1133, ,I,,USD,2137.5,1870.3125,267.1875,EA,2,20170709
400000073,8,20170428,8,20170430,K4,2017004,100000006,EMEA,C,C,C,10,HB-1175, ,I,,USD,854.05,747.29375,106.75625,EA,9,20170621
400000074,6,20170501,6,20170503,K4,2017005,100000028,EMEA,C,C,C,10,EB-1132, ,I,,USD,1805,1579.375,225.625,EA,10,20170716
400000074,6,20170501,6,20170503,K4,2017005,100000028,EMEA,C,C,C,20,RC-1051, ,I,,USD,2374.05,2077.29375,296.75625,EA,2,20170716
400000074,6,20170501,6,20170503,K4,2017005,100000028,EMEA,C,C,C,30,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,1,20170716
400000074,6,20170501,6,20170503,K4,2017005,100000028,EMEA,C,C,C,40,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,3,20170716
400000074,6,20170501,6,20170503,K4,2017005,100000028,EMEA,C,C,C,50,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,2,20170716
400000074,6,20170501,6,20170503,K4,2017005,100000028,EMEA,C,C,C,60,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,3,20170716
400000074,6,20170501,6,20170503,K4,2017005,100000028,EMEA,C,C,C,70,RC-1052, ,I,,USD,3799.05,3324.16875,474.88125,EA,7,20170716
400000074,6,20170501,6,20170503,K4,2017005,100000028,EMEA,C,C,C,80,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,9,20170716
400000074,6,20170501,6,20170503,K4,2017005,100000028,EMEA,C,C,C,90,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,8,20170716
400000074,6,20170501,6,20170503,K4,2017005,100000028,EMEA,C,C,C,100,CC-1021, ,I,,USD,1086.8,950.95,135.85,EA,1,20170716
400000075,5,20170504,5,20170507,K4,2017005,100000015,APJ,C,C,C,10,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,6,20170627
400000075,5,20170504,5,20170507,K4,2017005,100000015,APJ,C,C,C,20,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,1,20170627
400000075,5,20170504,5,20170507,K4,2017005,100000015,APJ,C,C,C,30,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,2,20170627
400000075,5,20170504,5,20170507,K4,2017005,100000015,APJ,C,C,C,40,BX-1014, ,I,,USD,759.05,664.16875,94.88125,EA,8,20170627
400000075,5,20170504,5,20170507,K4,2017005,100000015,APJ,C,C,C,50,HB-1175, ,I,,USD,854.05,747.29375,106.75625,EA,6,20170627
400000075,5,20170504,5,20170507,K4,2017005,100000015,APJ,C,C,C,60,MB-1032, ,I,,USD,1234.05,1079.79375,154.25625,EA,10,20170627
400000075,5,20170504,5,20170507,K4,2017005,100000015,APJ,C,C,C,70,MB-1032, ,I,,USD,1234.05,1079.79375,154.25625,EA,7,20170627
400000076,1,20170506,1,20170511,K4,2017005,100000033,AMER,C,C,C,10,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,10,20170701
400000076,1,20170506,1,20170511,K4,2017005,100000033,AMER,C,C,C,20,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,3,20170701
400000076,1,20170506,1,20170511,K4,2017005,100000033,AMER,C,C,C,30,EB-1134, ,I,,USD,4560,3990,570,EA,4,20170701
400000076,1,20170506,1,20170511,K4,2017005,100000033,AMER,C,C,C,40,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,10,20170701
400000076,1,20170506,1,20170511,K4,2017005,100000033,AMER,C,C,C,50,RC-1053, ,I,,USD,4369.05,3822.91875,546.13125,EA,3,20170701
400000076,1,20170506,1,20170511,K4,2017005,100000033,AMER,C,C,C,60,RC-1053, ,I,,USD,4369.05,3822.91875,546.13125,EA,6,20170701
400000076,1,20170506,1,20170511,K4,2017005,100000033,AMER,C,C,C,70,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,5,20170701
400000077,4,20170506,4,20170508,K4,2017005,100000017,APJ,C,C,C,10,HB-1176, ,I,,USD,1139.05,996.66875,142.38125,EA,3,20170708
400000077,4,20170506,4,20170508,K4,2017005,100000017,APJ,C,C,C,20,EB-1135, ,I,,USD,2850,2493.75,356.25,EA,6,20170708
400000077,4,20170506,4,20170508,K4,2017005,100000017,APJ,C,C,C,30,BX-1012, ,I,,USD,379.05,331.66875,47.38125,EA,10,20170708
400000077,4,20170506,4,20170508,K4,2017005,100000017,APJ,C,C,C,40,RC-1051, ,I,,USD,2374.05,2077.29375,296.75625,EA,1,20170708
400000078,10,20170509,10,20170511,K4,2017005,100000001,AMER,C,C,C,10,DB-1082, ,I,,USD,1187.5,1039.0625,148.4375,EA,8,20170718
400000078,10,20170509,10,20170511,K4,2017005,100000001,AMER,C,C,C,20,RO-1003, ,I,,USD,684.95,599.33125,85.61875,EA,6,20170718
400000078,10,20170509,10,20170511,K4,2017005,100000001,AMER,C,C,C,30,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,5,20170718
